group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
CLOOME,CellCount,-0.1694223818566961,-0.183122675668489,-0.15572208804490323,0.001,True,-8.481724620570464,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CLOOME,LogP,0.03468511480730796,0.02098482099551509,0.04838540861910083,0.001,True,1.533892581698986,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CLOOME,MLP_CLOOME_arch,-0.07509598055819144,-0.08879627436998432,-0.06139568674639857,0.001,True,-3.1531708326457593,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CLOOME,MorganFP,-0.03209592253005111,-0.045796216341843984,-0.018395628718258242,0.001,True,-1.6674110157769662,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CLOOME,Morphology,-0.23007538114884796,-0.24377567496064084,-0.21637508733705507,0.001,True,-12.76941951730389,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CLOOME,PhysChem,-0.10893496075756304,-0.12263525456935591,-0.09523466694577017,0.001,True,-5.444314531956031,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,CellCount,-0.11584425738556436,-0.12954455119735725,-0.10214396357377149,0.001,True,-5.932387147712847,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,LogP,0.08826323927843971,0.07456294546664684,0.10196353309023258,0.001,True,3.9725811947518586,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,MLP_CLOOME_arch,-0.021517856087059695,-0.035218149898852566,-0.007817562275266823,0.001,True,-0.9179226612242638,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,MorganFP,0.021482201941080636,0.007781908129287765,0.03518249575287351,0.001,True,1.1436375026639318,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,Morphology,-0.1764972566777162,-0.1901975504895091,-0.16279696286592332,0.001,True,-10.073934699584315,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCLIP,PhysChem,-0.05535683628643129,-0.06905713009822416,-0.04165654247463842,0.001,True,-2.8297928633517664,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCount,LogP,0.20410749666400407,0.1904072028522112,0.21780779047579696,0.001,True,9.626695951495488,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCount,MLP_CLOOME_arch,0.09432640129850467,0.0806261074867118,0.10802669511029754,0.001,True,4.195752461446491,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCount,MorganFP,0.137326459326645,0.12362616551485213,0.15102675313843789,0.001,True,7.8156068641588305,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCount,Morphology,-0.060652999292151843,-0.07435329310394471,-0.04695270548035897,0.001,True,-3.74110801967011,False,0.5650215033885497,94.92361256927636,plate,is_active,25
CellCount,PhysChem,0.060487421099133076,0.046787127287340205,0.07418771491092595,0.001,True,3.2873194718926233,False,0.5650215033885497,94.92361256927636,plate,is_active,25
LogP,MLP_CLOOME_arch,-0.1097810953654994,-0.12348138917729228,-0.09608080155370653,0.001,True,-4.416981811053588,False,0.5650215033885497,94.92361256927636,plate,is_active,25
