split_type,target,representation,repeat,fold,cv_cycle,auc
chemical,is_active,CLOOME,3,4,3_4,0.6644696733103204
chemical,is_active,CellCLIP,3,4,3_4,0.7429524002538298
chemical,is_active,CellCount,3,4,3_4,0.8526582366797459
chemical,is_active,MLP_CLOOME_arch,3,4,3_4,0.7392855303682194
chemical,is_active_and_toxic,Morphology,3,0,3_0,0.9812094400286296
chemical,is_active_and_toxic,PhysChem,3,0,3_0,0.7406242956852244
chemical,is_active_and_toxic,LogP,3,0,3_0,0.621676713526208
chemical,is_active_and_toxic,MorganFP,3,0,3_0,0.7226891106571738
chemical,is_active_and_toxic,CLOOME,3,0,3_0,0.633743812078323
chemical,is_active_and_toxic,CellCLIP,3,0,3_0,0.6680823672776955
chemical,is_active_and_toxic,CellCount,3,0,3_0,0.9824613897803388
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,0,3_0,0.7284918456537992
chemical,is_active_and_toxic,Morphology,3,1,3_1,0.9769209486729702
chemical,is_active_and_toxic,PhysChem,3,1,3_1,0.7446806143841184
chemical,is_active_and_toxic,LogP,3,1,3_1,0.6189437955475691
chemical,is_active_and_toxic,MorganFP,3,1,3_1,0.7212655628289052
chemical,is_active_and_toxic,CLOOME,3,1,3_1,0.6208257391006717
chemical,is_active_and_toxic,CellCLIP,3,1,3_1,0.6844313238922404
chemical,is_active_and_toxic,CellCount,3,1,3_1,0.9796337654558678
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,1,3_1,0.7172208673825924
chemical,is_active_and_toxic,Morphology,3,2,3_2,0.977925077600077
chemical,is_active_and_toxic,PhysChem,3,2,3_2,0.7290573233156475
chemical,is_active_and_toxic,LogP,3,2,3_2,0.6149237431415548
chemical,is_active_and_toxic,MorganFP,3,2,3_2,0.7008158593241274
chemical,is_active_and_toxic,CLOOME,3,2,3_2,0.6219192842396652
chemical,is_active_and_toxic,CellCLIP,3,2,3_2,0.6825291055039844
chemical,is_active_and_toxic,CellCount,3,2,3_2,0.9788781788291221
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,2,3_2,0.7071170147841652
chemical,is_active_and_toxic,Morphology,3,3,3_3,0.9799650886731361
chemical,is_active_and_toxic,PhysChem,3,3,3_3,0.742425666069832
chemical,is_active_and_toxic,LogP,3,3,3_3,0.6020822196180414
chemical,is_active_and_toxic,MorganFP,3,3,3_3,0.7138798786565851
chemical,is_active_and_toxic,CLOOME,3,3,3_3,0.6229013518655558
chemical,is_active_and_toxic,CellCLIP,3,3,3_3,0.6810329130590073
chemical,is_active_and_toxic,CellCount,3,3,3_3,0.9828130872538057
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,3,3_3,0.715559205688527
chemical,is_active_and_toxic,Morphology,3,4,3_4,0.9804620832103865
chemical,is_active_and_toxic,PhysChem,3,4,3_4,0.7255727353201534
chemical,is_active_and_toxic,LogP,3,4,3_4,0.6217888757745648
chemical,is_active_and_toxic,MorganFP,3,4,3_4,0.7182133372676307
chemical,is_active_and_toxic,CLOOME,3,4,3_4,0.6196084390675715
chemical,is_active_and_toxic,CellCLIP,3,4,3_4,0.6794104455591621
chemical,is_active_and_toxic,CellCount,3,4,3_4,0.9834833284154617
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,4,3_4,0.6965606373561524
chemical,is_active_not_toxic,Morphology,3,0,3_0,0.8746896010471917
chemical,is_active_not_toxic,PhysChem,3,0,3_0,0.7069736670284649
chemical,is_active_not_toxic,LogP,3,0,3_0,0.6747652187118777
chemical,is_active_not_toxic,MorganFP,3,0,3_0,0.6543799785023026
chemical,is_active_not_toxic,CLOOME,3,0,3_0,0.6314122295151142
chemical,is_active_not_toxic,CellCLIP,3,0,3_0,0.6705841766752347
chemical,is_active_not_toxic,CellCount,3,0,3_0,0.4817054121806448
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,0,3_0,0.6603647567031854
chemical,is_active_not_toxic,Morphology,3,1,3_1,0.8517660405762884
chemical,is_active_not_toxic,PhysChem,3,1,3_1,0.7044962621402597
chemical,is_active_not_toxic,LogP,3,1,3_1,0.668223589265939
chemical,is_active_not_toxic,MorganFP,3,1,3_1,0.6610647958865943
chemical,is_active_not_toxic,CLOOME,3,1,3_1,0.6200252349531177
chemical,is_active_not_toxic,CellCLIP,3,1,3_1,0.6686203899504236
chemical,is_active_not_toxic,CellCount,3,1,3_1,0.498311261774732
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,1,3_1,0.6681441208245223
chemical,is_active_not_toxic,Morphology,3,2,3_2,0.8639939024390244
chemical,is_active_not_toxic,PhysChem,3,2,3_2,0.7112221404541632
chemical,is_active_not_toxic,LogP,3,2,3_2,0.665403569175778
chemical,is_active_not_toxic,MorganFP,3,2,3_2,0.6612534167367535
chemical,is_active_not_toxic,CLOOME,3,2,3_2,0.6346488645920942
chemical,is_active_not_toxic,CellCLIP,3,2,3_2,0.6508405172413793
chemical,is_active_not_toxic,CellCount,3,2,3_2,0.48741169049621536
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,2,3_2,0.6496023444070647
chemical,is_active_not_toxic,Morphology,3,3,3_3,0.8602328316086547
chemical,is_active_not_toxic,PhysChem,3,3,3_3,0.694458032821156
chemical,is_active_not_toxic,LogP,3,3,3_3,0.6568957092087384
chemical,is_active_not_toxic,MorganFP,3,3,3_3,0.6431424427720289
chemical,is_active_not_toxic,CLOOME,3,3,3_3,0.6346973973032298
chemical,is_active_not_toxic,CellCLIP,3,3,3_3,0.6571626424166406
chemical,is_active_not_toxic,CellCount,3,3,3_3,0.4908004076513013
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,3,3_3,0.634097156893488
chemical,is_active_not_toxic,Morphology,3,4,3_4,0.8612877424934872
chemical,is_active_not_toxic,PhysChem,3,4,3_4,0.701826691550174
chemical,is_active_not_toxic,LogP,3,4,3_4,0.6571766368638384
chemical,is_active_not_toxic,MorganFP,3,4,3_4,0.6557665743681682
chemical,is_active_not_toxic,CLOOME,3,4,3_4,0.6169104109767336
chemical,is_active_not_toxic,CellCLIP,3,4,3_4,0.6510253425505875
chemical,is_active_not_toxic,CellCount,3,4,3_4,0.48430391957224994
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,4,3_4,0.6469009064706216
chemical,is_active,Morphology,4,0,4_0,0.9443239339283964
chemical,is_active,PhysChem,4,0,4_0,0.7901488986681685
chemical,is_active,LogP,4,0,4_0,0.7165291559307787
chemical,is_active,MorganFP,4,0,4_0,0.749740428239414
chemical,is_active,CLOOME,4,0,4_0,0.671458984339309
chemical,is_active,CellCLIP,4,0,4_0,0.7416642163092467
chemical,is_active,CellCount,4,0,4_0,0.8623922881022272
chemical,is_active,MLP_CLOOME_arch,4,0,4_0,0.7397257344011908
chemical,is_active,Morphology,4,1,4_1,0.9451910350432678
chemical,is_active,PhysChem,4,1,4_1,0.7949683729742277
chemical,is_active,LogP,4,1,4_1,0.718641256791681
chemical,is_active,MorganFP,4,1,4_1,0.7691409849790835
chemical,is_active,CLOOME,4,1,4_1,0.6727334795459463
chemical,is_active,CellCLIP,4,1,4_1,0.7461133290336138
chemical,is_active,CellCount,4,1,4_1,0.8499635991227242
chemical,is_active,MLP_CLOOME_arch,4,1,4_1,0.7640125727342686
chemical,is_active,Morphology,4,2,4_2,0.947195987438316
chemical,is_active,PhysChem,4,2,4_2,0.8013643241366335
chemical,is_active,LogP,4,2,4_2,0.7010003368445186
chemical,is_active,MorganFP,4,2,4_2,0.7603291024941863
chemical,is_active,CLOOME,4,2,4_2,0.6808630778949835
chemical,is_active,CellCLIP,4,2,4_2,0.735270320841289
chemical,is_active,CellCount,4,2,4_2,0.854615870568636
chemical,is_active,MLP_CLOOME_arch,4,2,4_2,0.7418392042993156
chemical,is_active,Morphology,4,3,4_3,0.9474583058806717
chemical,is_active,PhysChem,4,3,4_3,0.8010108533907395
chemical,is_active,LogP,4,3,4_3,0.7158865541086767
chemical,is_active,MorganFP,4,3,4_3,0.7654810163286908
chemical,is_active,CLOOME,4,3,4_3,0.6740455820808966
chemical,is_active,CellCLIP,4,3,4_3,0.7461004065347997
chemical,is_active,CellCount,4,3,4_3,0.8432119988002529
chemical,is_active,MLP_CLOOME_arch,4,3,4_3,0.7580939308915766
chemical,is_active,Morphology,4,4,4_4,0.9457272562616005
chemical,is_active,PhysChem,4,4,4_4,0.7988378256672035
chemical,is_active,LogP,4,4,4_4,0.7054551074022564
chemical,is_active,MorganFP,4,4,4_4,0.7724946951078675
chemical,is_active,CLOOME,4,4,4_4,0.6611796135944819
chemical,is_active,CellCLIP,4,4,4_4,0.7256589781041305
chemical,is_active,CellCount,4,4,4_4,0.845231122144622
chemical,is_active,MLP_CLOOME_arch,4,4,4_4,0.7383439846594317
chemical,is_active_and_toxic,Morphology,4,0,4_0,0.9767705049347062
chemical,is_active_and_toxic,PhysChem,4,0,4_0,0.7355062207426677
chemical,is_active_and_toxic,LogP,4,0,4_0,0.617269487128611
chemical,is_active_and_toxic,MorganFP,4,0,4_0,0.6979348457123541
chemical,is_active_and_toxic,CLOOME,4,0,4_0,0.6183625447357012
chemical,is_active_and_toxic,CellCLIP,4,0,4_0,0.6832014227238988
chemical,is_active_and_toxic,CellCount,4,0,4_0,0.9782820021017513
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,0,4_0,0.7059930774487974
chemical,is_active_and_toxic,Morphology,4,1,4_1,0.9800106226025376
chemical,is_active_and_toxic,PhysChem,4,1,4_1,0.7223048096783712
chemical,is_active_and_toxic,LogP,4,1,4_1,0.6150746532900561
chemical,is_active_and_toxic,MorganFP,4,1,4_1,0.7052764827382709
chemical,is_active_and_toxic,CLOOME,4,1,4_1,0.6223661847152553
chemical,is_active_and_toxic,CellCLIP,4,1,4_1,0.6727689583948067
chemical,is_active_and_toxic,CellCount,4,1,4_1,0.9816087341398643
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,1,4_1,0.7224181174387725
chemical,is_active_and_toxic,Morphology,4,2,4_2,0.9797695249124894
chemical,is_active_and_toxic,PhysChem,4,2,4_2,0.7496991686272872
chemical,is_active_and_toxic,LogP,4,2,4_2,0.6113573117383937
chemical,is_active_and_toxic,MorganFP,4,2,4_2,0.719550967152576
chemical,is_active_and_toxic,CLOOME,4,2,4_2,0.6213787930691698
chemical,is_active_and_toxic,CellCLIP,4,2,4_2,0.6859810261769665
chemical,is_active_and_toxic,CellCount,4,2,4_2,0.9828956497696815
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,2,4_2,0.7097704697200761
chemical,is_active_and_toxic,Morphology,4,3,4_3,0.9801210952775872
chemical,is_active_and_toxic,PhysChem,4,3,4_3,0.7430099793745217
chemical,is_active_and_toxic,LogP,4,3,4_3,0.6258454318849263
chemical,is_active_and_toxic,MorganFP,4,3,4_3,0.7200765922676895
chemical,is_active_and_toxic,CLOOME,4,3,4_3,0.6394728759516481
chemical,is_active_and_toxic,CellCLIP,4,3,4_3,0.6774848922305647
chemical,is_active_and_toxic,CellCount,4,3,4_3,0.9835549838883486
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,3,4_3,0.7235587080139804
chemical,is_active_and_toxic,Morphology,4,4,4_4,0.9788475930612138
chemical,is_active_and_toxic,PhysChem,4,4,4_4,0.7305748639353762
chemical,is_active_and_toxic,LogP,4,4,4_4,0.6101840985664074
chemical,is_active_and_toxic,MorganFP,4,4,4_4,0.707985806763482
chemical,is_active_and_toxic,CLOOME,4,4,4_4,0.6131469439696218
chemical,is_active_and_toxic,CellCLIP,4,4,4_4,0.6733080374953043
chemical,is_active_and_toxic,CellCount,4,4,4_4,0.9806609144358085
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,4,4_4,0.6952351901410296
chemical,is_active_not_toxic,Morphology,4,0,4_0,0.860443002889853
chemical,is_active_not_toxic,PhysChem,4,0,4_0,0.7103748500516169
chemical,is_active_not_toxic,LogP,4,0,4_0,0.6736612006822567
chemical,is_active_not_toxic,MorganFP,4,0,4_0,0.6495910964581835
chemical,is_active_not_toxic,CLOOME,4,0,4_0,0.6306938911156914
chemical,is_active_not_toxic,CellCLIP,4,0,4_0,0.6696552488745273
chemical,is_active_not_toxic,CellCount,4,0,4_0,0.4681515973768239
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,0,4_0,0.6603024081568682
chemical,is_active_not_toxic,Morphology,4,1,4_1,0.8611385474443777
chemical,is_active_not_toxic,PhysChem,4,1,4_1,0.7082105262052426
chemical,is_active_not_toxic,LogP,4,1,4_1,0.674056229517924
chemical,is_active_not_toxic,MorganFP,4,1,4_1,0.6533123924535118
chemical,is_active_not_toxic,CLOOME,4,1,4_1,0.6257145917709904
chemical,is_active_not_toxic,CellCLIP,4,1,4_1,0.6602728195466415
chemical,is_active_not_toxic,CellCount,4,1,4_1,0.4860353001902427
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,1,4_1,0.6594719149090348
chemical,is_active_not_toxic,Morphology,4,2,4_2,0.8568735562866481
chemical,is_active_not_toxic,PhysChem,4,2,4_2,0.7067878084633237
chemical,is_active_not_toxic,LogP,4,2,4_2,0.657130126696784
chemical,is_active_not_toxic,MorganFP,4,2,4_2,0.6770050452565435
chemical,is_active_not_toxic,CLOOME,4,2,4_2,0.632786629262488
chemical,is_active_not_toxic,CellCLIP,4,2,4_2,0.6478812076308832
chemical,is_active_not_toxic,CellCount,4,2,4_2,0.4888615327457072
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,2,4_2,0.6696541549329901
chemical,is_active_not_toxic,Morphology,4,3,4_3,0.864215941769677
chemical,is_active_not_toxic,PhysChem,4,3,4_3,0.6954480981016024
chemical,is_active_not_toxic,LogP,4,3,4_3,0.6575278562186075
chemical,is_active_not_toxic,MorganFP,4,3,4_3,0.6393666648515068
chemical,is_active_not_toxic,CLOOME,4,3,4_3,0.6265840509696842
chemical,is_active_not_toxic,CellCLIP,4,3,4_3,0.6698278969300464
chemical,is_active_not_toxic,CellCount,4,3,4_3,0.5018314961324133
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,3,4_3,0.6510394382340051
chemical,is_active_not_toxic,Morphology,4,4,4_4,0.8658700559223027
chemical,is_active_not_toxic,PhysChem,4,4,4_4,0.697974140347744
chemical,is_active_not_toxic,LogP,4,4,4_4,0.6585397540498503
chemical,is_active_not_toxic,MorganFP,4,4,4_4,0.6505220781998542
chemical,is_active_not_toxic,CLOOME,4,4,4_4,0.6117649165941593
chemical,is_active_not_toxic,CellCLIP,4,4,4_4,0.656142731658087
chemical,is_active_not_toxic,CellCount,4,4,4_4,0.4970188096627427
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,4,4_4,0.6377185341005605
plate,is_active,Morphology,0,0,0_0,0.9426286705316167
plate,is_active,PhysChem,0,0,0_0,0.7859164323635728
plate,is_active,LogP,0,0,0_0,0.6900909708535358
plate,is_active,MorganFP,0,0,0_0,0.755047875498482
plate,is_active,CLOOME,0,0,0_0,0.6816330395186547
plate,is_active,CellCLIP,0,0,0_0,0.7273836961878556
plate,is_active,CellCount,0,0,0_0,0.8568459140382885
plate,is_active,MLP_CLOOME_arch,0,0,0_0,0.7457458124702493
plate,is_active,Morphology,0,1,0_1,0.9448701227799923
plate,is_active,PhysChem,0,1,0_1,0.8193797102441355
plate,is_active,LogP,0,1,0_1,0.725996148768693
plate,is_active,MorganFP,0,1,0_1,0.7808290728675236
plate,is_active,CLOOME,0,1,0_1,0.68171590697365
plate,is_active,CellCLIP,0,1,0_1,0.7603757035462999
plate,is_active,CellCount,0,1,0_1,0.8155817473136228
plate,is_active,MLP_CLOOME_arch,0,1,0_1,0.7793277964752724
plate,is_active,Morphology,0,2,0_2,0.9416672820695601
plate,is_active,PhysChem,0,2,0_2,0.8075972860427234
plate,is_active,LogP,0,2,0_2,0.7248098557638024
plate,is_active,MorganFP,0,2,0_2,0.7745926439722354
plate,is_active,CLOOME,0,2,0_2,0.675827193036528
plate,is_active,CellCLIP,0,2,0_2,0.7585247541490869
plate,is_active,CellCount,0,2,0_2,0.8562984400909861
plate,is_active,MLP_CLOOME_arch,0,2,0_2,0.7651011478230301
plate,is_active,Morphology,0,3,0_3,0.9306026431959928
plate,is_active,PhysChem,0,3,0_3,0.7745962578447894
plate,is_active,LogP,0,3,0_3,0.7046005263278634
plate,is_active,MorganFP,0,3,0_3,0.7392079703434973
plate,is_active,CLOOME,0,3,0_3,0.6445099408046728
plate,is_active,CellCLIP,0,3,0_3,0.7148443097914703
plate,is_active,CellCount,0,3,0_3,0.871786843454367
plate,is_active,MLP_CLOOME_arch,0,3,0_3,0.716886549056696
plate,is_active,Morphology,0,4,0_4,0.9417008904797768
plate,is_active,PhysChem,0,4,0_4,0.8175653900308317
plate,is_active,LogP,0,4,0_4,0.7240833245727265
plate,is_active,MorganFP,0,4,0_4,0.7697527268465779
plate,is_active,CLOOME,0,4,0_4,0.6887288905280319
plate,is_active,CellCLIP,0,4,0_4,0.7538444702188198
plate,is_active,CellCount,0,4,0_4,0.8703767692835318
plate,is_active,MLP_CLOOME_arch,0,4,0_4,0.7542494687625485
plate,is_active_and_toxic,Morphology,0,0,0_0,0.9773932953370589
plate,is_active_and_toxic,PhysChem,0,0,0_0,0.7322859961798286
plate,is_active_and_toxic,LogP,0,0,0_0,0.6013457399027134
plate,is_active_and_toxic,MorganFP,0,0,0_0,0.7235568169620135
plate,is_active_and_toxic,CLOOME,0,0,0_0,0.6470629927689978
plate,is_active_and_toxic,CellCLIP,0,0,0_0,0.6837249291614471
plate,is_active_and_toxic,CellCount,0,0,0_0,0.9840146520372279
plate,is_active_and_toxic,MLP_CLOOME_arch,0,0,0_0,0.7212923458410824
plate,is_active_and_toxic,Morphology,0,1,0_1,0.9804114265096162
plate,is_active_and_toxic,PhysChem,0,1,0_1,0.7631675602933667
plate,is_active_and_toxic,LogP,0,1,0_1,0.6371251936263117
plate,is_active_and_toxic,MorganFP,0,1,0_1,0.7470719213038792
plate,is_active_and_toxic,CLOOME,0,1,0_1,0.6190534764689811
plate,is_active_and_toxic,CellCLIP,0,1,0_1,0.7174918201110677
plate,is_active_and_toxic,CellCount,0,1,0_1,0.982868090685954
plate,is_active_and_toxic,MLP_CLOOME_arch,0,1,0_1,0.7440638888061657
plate,is_active_and_toxic,Morphology,0,2,0_2,0.976459997964273
plate,is_active_and_toxic,PhysChem,0,2,0_2,0.740301033131457
plate,is_active_and_toxic,LogP,0,2,0_2,0.6210108232819312
plate,is_active_and_toxic,MorganFP,0,2,0_2,0.7092679652908545
plate,is_active_and_toxic,CLOOME,0,2,0_2,0.6306282550426654
plate,is_active_and_toxic,CellCLIP,0,2,0_2,0.6930742870714371
plate,is_active_and_toxic,CellCount,0,2,0_2,0.9828462432354486
plate,is_active_and_toxic,MLP_CLOOME_arch,0,2,0_2,0.7146374073320101
plate,is_active_and_toxic,Morphology,0,3,0_3,0.9698475297252972
plate,is_active_and_toxic,PhysChem,0,3,0_3,0.7088599323493235
plate,is_active_and_toxic,LogP,0,3,0_3,0.6068298354858548
plate,is_active_and_toxic,MorganFP,0,3,0_3,0.6811754945674456
plate,is_active_and_toxic,CLOOME,0,3,0_3,0.6045058169331694
plate,is_active_and_toxic,CellCLIP,0,3,0_3,0.649285311603116
plate,is_active_and_toxic,CellCount,0,3,0_3,0.9886781211562116
plate,is_active_and_toxic,MLP_CLOOME_arch,0,3,0_3,0.6776303684911849
plate,is_active_and_toxic,Morphology,0,4,0_4,0.9761518386496294
plate,is_active_and_toxic,PhysChem,0,4,0_4,0.7528616645970716
plate,is_active_and_toxic,LogP,0,4,0_4,0.6226519086562627
plate,is_active_and_toxic,MorganFP,0,4,0_4,0.7251321518661932
plate,is_active_and_toxic,CLOOME,0,4,0_4,0.6318437222412221
plate,is_active_and_toxic,CellCLIP,0,4,0_4,0.6874100529525584
plate,is_active_and_toxic,CellCount,0,4,0_4,0.9844809065514734
plate,is_active_and_toxic,MLP_CLOOME_arch,0,4,0_4,0.7222607322464325
plate,is_active_not_toxic,Morphology,0,0,0_0,0.8601392553503371
plate,is_active_not_toxic,PhysChem,0,0,0_0,0.6774826541581159
plate,is_active_not_toxic,LogP,0,0,0_0,0.6355868269324734
plate,is_active_not_toxic,MorganFP,0,0,0_0,0.6447637545196911
plate,is_active_not_toxic,CLOOME,0,0,0_0,0.6227750903938238
plate,is_active_not_toxic,CellCLIP,0,0,0_0,0.6469393139841689
plate,is_active_not_toxic,CellCount,0,0,0_0,0.5249442978598652
plate,is_active_not_toxic,MLP_CLOOME_arch,0,0,0_0,0.6462398612332649
plate,is_active_not_toxic,Morphology,0,1,0_1,0.8642794190551384
plate,is_active_not_toxic,PhysChem,0,1,0_1,0.7414431204059024
plate,is_active_not_toxic,LogP,0,1,0_1,0.689700500033662
plate,is_active_not_toxic,MorganFP,0,1,0_1,0.6838247984870462
plate,is_active_not_toxic,CLOOME,0,1,0_1,0.6481537924829701
plate,is_active_not_toxic,CellCLIP,0,1,0_1,0.6864813420732119
plate,is_active_not_toxic,CellCount,0,1,0_1,0.4417038478722558
plate,is_active_not_toxic,MLP_CLOOME_arch,0,1,0_1,0.6901021488594704
plate,is_active_not_toxic,Morphology,0,2,0_2,0.8552504055253467
plate,is_active_not_toxic,PhysChem,0,2,0_2,0.7114779486028504
plate,is_active_not_toxic,LogP,0,2,0_2,0.6841930810744637
plate,is_active_not_toxic,MorganFP,0,2,0_2,0.6768402689219657
plate,is_active_not_toxic,CLOOME,0,2,0_2,0.6197784148294754
plate,is_active_not_toxic,CellCLIP,0,2,0_2,0.6864892216973915
plate,is_active_not_toxic,CellCount,0,2,0_2,0.48812846226828943
plate,is_active_not_toxic,MLP_CLOOME_arch,0,2,0_2,0.6744089531835015
plate,is_active_not_toxic,Morphology,0,3,0_3,0.8316041292693684
plate,is_active_not_toxic,PhysChem,0,3,0_3,0.6785809485909609
plate,is_active_not_toxic,LogP,0,3,0_3,0.6487910017414142
plate,is_active_not_toxic,MorganFP,0,3,0_3,0.635027993443413
plate,is_active_not_toxic,CLOOME,0,3,0_3,0.6118922003925377
plate,is_active_not_toxic,CellCLIP,0,3,0_3,0.6352512737294779
plate,is_active_not_toxic,CellCount,0,3,0_3,0.49319869331446653
plate,is_active_not_toxic,MLP_CLOOME_arch,0,3,0_3,0.6246322467637543
plate,is_active_not_toxic,Morphology,0,4,0_4,0.8556740778820204
plate,is_active_not_toxic,PhysChem,0,4,0_4,0.711424571982341
plate,is_active_not_toxic,LogP,0,4,0_4,0.6773504644600905
plate,is_active_not_toxic,MorganFP,0,4,0_4,0.6599443550992197
plate,is_active_not_toxic,CLOOME,0,4,0_4,0.6334985544598706
plate,is_active_not_toxic,CellCLIP,0,4,0_4,0.6768659161667773
plate,is_active_not_toxic,CellCount,0,4,0_4,0.49111835135482484
plate,is_active_not_toxic,MLP_CLOOME_arch,0,4,0_4,0.6656147858435483
plate,is_active,Morphology,1,0,1_0,0.9377165784650205
plate,is_active,PhysChem,1,0,1_0,0.8021560729831092
plate,is_active,LogP,1,0,1_0,0.7116977651837701
plate,is_active,MorganFP,1,0,1_0,0.7669976277560827
plate,is_active,CLOOME,1,0,1_0,0.6634063278625657
plate,is_active,CellCLIP,1,0,1_0,0.7561650436348104
plate,is_active,CellCount,1,0,1_0,0.8692801320013108
plate,is_active,MLP_CLOOME_arch,1,0,1_0,0.7772287239891715
plate,is_active,Morphology,1,1,1_1,0.9452487302747122
plate,is_active,PhysChem,1,1,1_1,0.799318839191208
plate,is_active,LogP,1,1,1_1,0.7136561380385551
plate,is_active,MorganFP,1,1,1_1,0.7696965601106244
plate,is_active,CLOOME,1,1,1_1,0.6873411990538842
plate,is_active,CellCLIP,1,1,1_1,0.7468328866426435
plate,is_active,CellCount,1,1,1_1,0.8546644835583881
plate,is_active,MLP_CLOOME_arch,1,1,1_1,0.7617576080456896
plate,is_active,Morphology,1,2,1_2,0.9338294405935013
plate,is_active,PhysChem,1,2,1_2,0.7810728486412426
plate,is_active,LogP,1,2,1_2,0.7068355500828003
plate,is_active,MorganFP,1,2,1_2,0.7420048205768334
plate,is_active,CLOOME,1,2,1_2,0.6514904218483691
plate,is_active,CellCLIP,1,2,1_2,0.7225828436580195
plate,is_active,CellCount,1,2,1_2,0.8619748314737405
plate,is_active,MLP_CLOOME_arch,1,2,1_2,0.716634359562031
plate,is_active,Morphology,1,3,1_3,0.9440488447068163
plate,is_active,PhysChem,1,3,1_3,0.8064223793690277
plate,is_active,LogP,1,3,1_3,0.7171055193507594
plate,is_active,MorganFP,1,3,1_3,0.7750647143176287
plate,is_active,CLOOME,1,3,1_3,0.6743023526703154
plate,is_active,CellCLIP,1,3,1_3,0.7438915081288289
plate,is_active,CellCount,1,3,1_3,0.8168222725195237
plate,is_active,MLP_CLOOME_arch,1,3,1_3,0.7658682444503502
plate,is_active,Morphology,1,4,1_4,0.9407268974509767
plate,is_active,PhysChem,1,4,1_4,0.8206064139100915
plate,is_active,LogP,1,4,1_4,0.7198804022160401
plate,is_active,MorganFP,1,4,1_4,0.7700003398834714
plate,is_active,CLOOME,1,4,1_4,0.6894731909187257
plate,is_active,CellCLIP,1,4,1_4,0.7554667166535691
plate,is_active,CellCount,1,4,1_4,0.869920415770181
plate,is_active,MLP_CLOOME_arch,1,4,1_4,0.7540559427595035
plate,is_active_and_toxic,Morphology,1,0,1_0,0.9716813097044161
plate,is_active_and_toxic,PhysChem,1,0,1_0,0.7264251537935749
plate,is_active_and_toxic,LogP,1,0,1_0,0.6074741176666721
plate,is_active_and_toxic,MorganFP,1,0,1_0,0.701189003551006
plate,is_active_and_toxic,CLOOME,1,0,1_0,0.6195198639614558
plate,is_active_and_toxic,CellCLIP,1,0,1_0,0.6826367470783388
plate,is_active_and_toxic,CellCount,1,0,1_0,0.9799976660053682
plate,is_active_and_toxic,MLP_CLOOME_arch,1,0,1_0,0.714242702098928
plate,is_active_and_toxic,Morphology,1,1,1_1,0.979789624706287
plate,is_active_and_toxic,PhysChem,1,1,1_1,0.7419183711977956
plate,is_active_and_toxic,LogP,1,1,1_1,0.6154370984703751
plate,is_active_and_toxic,MorganFP,1,1,1_1,0.7279425579312853
plate,is_active_and_toxic,CLOOME,1,1,1_1,0.6460693508101149
plate,is_active_and_toxic,CellCLIP,1,1,1_1,0.6866194204716161
plate,is_active_and_toxic,CellCount,1,1,1_1,0.9850520570272717
plate,is_active_and_toxic,MLP_CLOOME_arch,1,1,1_1,0.7101699285166452
plate,is_active_and_toxic,Morphology,1,2,1_2,0.9715743592732576
plate,is_active_and_toxic,PhysChem,1,2,1_2,0.720552405910423
plate,is_active_and_toxic,LogP,1,2,1_2,0.6110209277666439
plate,is_active_and_toxic,MorganFP,1,2,1_2,0.6868104313407251
plate,is_active_and_toxic,CLOOME,1,2,1_2,0.6096400624399401
plate,is_active_and_toxic,CellCLIP,1,2,1_2,0.6614643346589492
plate,is_active_and_toxic,CellCount,1,2,1_2,0.9877727077084482
plate,is_active_and_toxic,MLP_CLOOME_arch,1,2,1_2,0.6877096961246287
plate,is_active_and_toxic,Morphology,1,3,1_3,0.9776219446800628
plate,is_active_and_toxic,PhysChem,1,3,1_3,0.741632908245342
plate,is_active_and_toxic,LogP,1,3,1_3,0.6253174754063198
plate,is_active_and_toxic,MorganFP,1,3,1_3,0.7404032242339155
plate,is_active_and_toxic,CLOOME,1,3,1_3,0.6085503865765792
plate,is_active_and_toxic,CellCLIP,1,3,1_3,0.686303221308998
plate,is_active_and_toxic,CellCount,1,3,1_3,0.9799289732565055
plate,is_active_and_toxic,MLP_CLOOME_arch,1,3,1_3,0.7301961766455096
plate,is_active_and_toxic,Morphology,1,4,1_4,0.9762177857548117
plate,is_active_and_toxic,PhysChem,1,4,1_4,0.7586379729847685
plate,is_active_and_toxic,LogP,1,4,1_4,0.6177627056692707
