group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
CLOOME,PhysChem,-0.07446748316165075,-0.0812857014642946,-0.0676492648590069,0.001,True,-6.0803458352464945,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CellCLIP,LogP,-0.006804546511358089,-0.01362276481400195,1.3671791285771104e-05,0.05081697684377784,False,-0.5593094668318788,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CellCLIP,MLP_CLOOME_arch,0.011738877766080291,0.004920659463436431,0.018557096068724153,0.001,True,0.9489584513445404,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CellCLIP,MorganFP,0.007727149772500996,0.0009089314698571358,0.014545368075144857,0.015959509523192694,True,0.6492656916323261,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CellCLIP,Morphology,-0.19874671151830825,-0.20556492982095212,-0.19192849321566438,0.001,True,-19.918850085230766,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CellCLIP,PhysChem,-0.039218339709515715,-0.04603655801215958,-0.03240012140687185,0.001,True,-2.868898795485582,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
LogP,MLP_CLOOME_arch,0.01854342427743838,0.01172520597479452,0.025361642580082243,0.001,True,1.600565833394048,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
LogP,MorganFP,0.014531696283859086,0.007713477981215225,0.021349914586502948,0.001,True,1.31111256094151,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
LogP,Morphology,-0.19194216500695016,-0.19876038330959403,-0.1851239467043063,0.001,True,-21.35883937614538,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
LogP,PhysChem,-0.032413793198157625,-0.03923201150080149,-0.025595574895513763,0.001,True,-2.5002227730488427,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
MLP_CLOOME_arch,MorganFP,-0.004011727993579295,-0.010829946296223155,0.0028064903090645656,0.5588824778785346,False,-0.35478915208910206,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
MLP_CLOOME_arch,Morphology,-0.21048558928438854,-0.2173038075870324,-0.20366737098174467,0.001,True,-22.727564666184612,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
MLP_CLOOME_arch,PhysChem,-0.050957217475596006,-0.05777543577823987,-0.044138999172952144,0.001,True,-3.8732273291829316,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
MorganFP,Morphology,-0.20647386129080925,-0.21329207959345312,-0.19965564298816538,0.001,True,-23.939175142613333,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
MorganFP,PhysChem,-0.04694548948201671,-0.053763707784660573,-0.04012727117937285,0.001,True,-3.6917348722186722,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
Morphology,PhysChem,0.15952837180879254,0.15271015350614867,0.1663465901114364,0.001,True,14.5859592382304,False,0.6144918066575403,88.4868201586858,chemical,is_active_not_toxic,25
CLOOME,CellCLIP,-0.07834935065718684,-0.10985253686724589,-0.0468461644471278,0.001,True,-1.454202583869678,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,LogP,-0.023647460568832268,-0.05515064677889131,0.007855725641226774,0.265460412876915,False,-0.4534691752592782,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,MLP_CLOOME_arch,-0.05577555724991279,-0.08727874345997183,-0.024272371039853746,0.001,True,-1.168170771744465,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,MorganFP,-0.08907589422373519,-0.12057908043379423,-0.057572708013676144,0.001,True,-1.8019883813087725,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,Morphology,-0.2330317222174514,-0.26453490842751043,-0.20152853600739234,0.001,True,-4.175706047739042,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,PhysChem,-0.1439750307555132,-0.17547821696557225,-0.11247184454545417,0.001,True,-2.3829268775000685,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CellCLIP,LogP,0.05470189008835458,0.023198703878295535,0.08620507629841362,0.001,True,1.0288396959679345,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CellCLIP,MLP_CLOOME_arch,0.022573793407274056,-0.008929392802784986,0.0540769796173331,0.3178477757118179,False,0.4620216070320895,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CellCLIP,MorganFP,-0.010726543566548341,-0.04222972977660738,0.0207766426435107,0.9,False,-0.21237505167169868,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CellCLIP,Morphology,-0.15468237156026454,-0.18618555777032358,-0.1231791853502055,0.001,True,-2.725131631493785,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CellCLIP,PhysChem,-0.06562568009832637,-0.09712886630838541,-0.034122493888267325,0.001,True,-1.0705223586194879,False,0.4072038571185995,58.63735542507833,plate,is_active,25
LogP,MLP_CLOOME_arch,-0.03212809668108052,-0.06363128289113956,-0.0006249104710214781,0.04282394203480144,True,-0.6843898154801419,False,0.4072038571185995,58.63735542507833,plate,is_active,25
LogP,MorganFP,-0.06542843365490292,-0.09693161986496196,-0.033925247444843876,0.001,True,-1.344662671144714,False,0.4072038571185995,58.63735542507833,plate,is_active,25
LogP,Morphology,-0.20938426164861912,-0.24088744785867816,-0.17788107543856008,0.001,True,-3.7985595751249988,False,0.4072038571185995,58.63735542507833,plate,is_active,25
LogP,PhysChem,-0.12032757018668094,-0.15183075639673999,-0.0888243839766219,0.001,True,-2.0125800962705536,False,0.4072038571185995,58.63735542507833,plate,is_active,25
MLP_CLOOME_arch,MorganFP,-0.0333003369738224,-0.06480352318388144,-0.0017971507637633555,0.03171293527583996,True,-0.758419277482702,False,0.4072038571185995,58.63735542507833,plate,is_active,25
MLP_CLOOME_arch,Morphology,-0.1772561649675386,-0.20875935117759764,-0.14575297875747956,0.001,True,-3.477134791512479,False,0.4072038571185995,58.63735542507833,plate,is_active,25
MLP_CLOOME_arch,PhysChem,-0.08819947350560042,-0.11970265971565947,-0.05669628729554138,0.001,True,-1.575278090996169,False,0.4072038571185995,58.63735542507833,plate,is_active,25
MorganFP,Morphology,-0.1439558279937162,-0.17545901420377524,-0.11245264178365716,0.001,True,-2.738883874883486,False,0.4072038571185995,58.63735542507833,plate,is_active,25
MorganFP,PhysChem,-0.054899136531778026,-0.08640232274183707,-0.023395950321718983,0.001,True,-0.955860807260616,False,0.4072038571185995,58.63735542507833,plate,is_active,25
Morphology,PhysChem,0.08905669146193818,0.05755350525187913,0.12055987767199722,0.001,True,1.4135022881606765,False,0.4072038571185995,58.63735542507833,plate,is_active,25
CLOOME,CellCLIP,-0.09386040873704626,-0.13978834186518607,-0.04793247560890644,0.001,True,-1.2294632496718525,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CLOOME,LogP,-0.011533686052508929,-0.05746161918064875,0.03439424707563089,0.9,False,-0.1665741414875071,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CLOOME,MLP_CLOOME_arch,-0.09493019083228627,-0.14085812396042607,-0.04900225770414644,0.001,True,-1.4878671122695943,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
